 ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Total income/Total expense, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.571631051,0.561914449,0.781764361,0.18612785,0.18612785,0.18612785,0.228514702,0.181366273,0.000464127,0.63121875,0.373121993,0.180378554,0.939571378,0.002394979,0.815602282,0.841499258,0.02698663,0.565944959,0
0.543229394,0.519995717,0.781524781,0.176014496,0.176014496,0.176014496,0.213198449,0.172403404,0.000448854,0.632242709,0.373768405,0.171404871,0.938105494,0.002297537,0.800538488,0.840398092,0.027493234,0.56716976,0
0.568305713,0.565608437,0.781694747,0.178416417,0.178416417,0.178416417,0.223598374,0.180311817,0.00046762,0.630657457,0.370063277,0.179307745,0.938836653,0.002367688,0.817209813,0.841237135,0.026792604,0.565165288,0
0.563344963,0.549922373,0.781691238,0.185580043,0.185580043,0.185580043,0.223787463,0.178805453,0.000465649,0.630668073,0.370092354,0.177807104,0.937564566,0.002388731,0.814132372,0.841214889,0.026808142,0.565238102,0
0.559310946,0.559558863,0.781657975,0.18857191,0.18857191,0.18857191,0.224354732,0.180085863,0.000505226,0.631481761,0.374169897,0.178508408,0.935313978,0.002350762,0.807765583,0.840968192,0.027002779,0.565999101,0
0.57277584,0.552492103,0.781660641,0.210147065,0.210147065,0.210147065,0.232863761,0.189726595,0.000450027,0.63064684,0.369738952,0.188786668,0.939510632,0.002492468,0.820936837,0.841774465,0.026800834,0.565204122,0
0.583460532,0.572621661,0.781642817,0.228646075,0.228646075,0.228646075,0.239481895,0.197258417,0.000462579,0.630946151,0.371905217,0.195709223,0.953453877,0.002456273,0.823573246,0.841922233,0.026885284,0.565570508,0
0.55849324,0.563627603,0.781607589,0.191521638,0.191521638,0.191521638,0.22709653,0.181516909,0.000446184,0.630615334,0.369637181,0.18051429,0.936964004,0.00235003,0.812270647,0.841292202,0.02679203,0.565162558,0
0.564598779,0.548102147,0.781586255,0.210104926,0.210104926,0.210104926,0.229365605,0.18739173,0.000452672,0.631584156,0.371510435,0.186418822,0.952918632,0.002307726,0.811951925,0.841265493,0.027066023,0.566198485,0
0.410488443,0.416349912,0.780993412,0.154860731,0.154860731,0.154860731,0.181620497,0.138058296,0.000344595,0.630324927,0.380947162,0.137071111,0.905311802,0.00200248,0.712005036,0.831359874,0.02670946,0.564736212,1
0.52333188,0.504845013,0.781503869,0.181703257,0.181703257,0.181703257,0.198071287,0.153046622,0.00047069,0.620315818,0.383769904,0.15265063,0.927626603,0.002162342,0.781785249,0.838440792,0.026134283,0.556881273,1
0.581116441,0.5340757,0.781590887,0.210737011,0.210737011,0.210737011,0.221802023,0.187316412,0.000507697,0.63078451,0.370238859,0.185913581,0.946359255,0.002447241,0.822805613,0.841745541,0.026836277,0.565364729,0
0.582315744,0.554044649,0.781634957,0.203826219,0.203826219,0.203826219,0.235321925,0.196580553,0.000472836,0.630970809,0.375092544,0.195618732,0.947872289,0.002448528,0.820293431,0.842488893,0.026896495,0.565615143,0
0.540721762,0.536324214,0.78156001,0.175129577,0.175129577,0.175129577,0.213387539,0.170143858,0.000440245,0.634986165,0.379383694,0.169165221,0.932719742,0.002233509,0.796326926,0.840083044,0.049904739,0.569976936,0
0.526275621,0.54697789,0.781429062,0.196409759,0.196409759,0.196409759,0.209227569,0.165775401,0.000581013,0.62249524,0.375995061,0.165243948,0.929316021,0.002099393,0.789843005,0.839565093,0.025802084,0.491526961,0
0.592237244,0.559612399,0.781671308,0.206607391,0.206607391,0.206607391,0.23106741,0.193191233,0.000487534,0.630775606,0.372320128,0.192217781,0.946164797,0.002402225,0.826537499,0.842157615,0.026838249,0.565373363,0
0.562581771,0.551100166,0.781613483,0.202730606,0.202730606,0.202730606,0.228231067,0.179257362,0.000548622,0.631018411,0.372190399,0.177460222,0.938198799,0.002334322,0.811231488,0.841242669,0.026974197,0.565902316,0
0.585804623,0.576958081,0.781767028,0.201340019,0.201340019,0.201340019,0.229932873,0.18611132,0.000567363,0.630828687,0.369830658,0.183508031,0.940924725,0.002749081,0.823664481,0.841500701,0.026856266,0.565450833,0
0.639609682,0.624819316,0.781676782,0.222788757,0.222788757,0.222788757,0.270114399,0.217744973,0.000703539,0.630685539,0.370063277,0.215187392,0.94953728,0.002630046,0.842413064,0.843951491,0.026814233,0.565266078,0
0.586077191,0.568392312,0.781858677,0.242931187,0.242931187,0.242931187,0.236172828,0.193567824,0.000843683,0.630856427,0.372533735,0.188854536,0.938460245,0.002848278,0.817378221,0.841366448,0.026867118,0.565496308,0
0.629851723,0.62503346,0.78168801,0.197589651,0.197589651,0.197589651,0.252623617,0.20810424,0.000518876,0.630688963,0.370332802,0.207194028,0.947669579,0.002565642,0.844837074,0.843552647,0.026810636,0.565249596,0
0.585204972,0.566893303,0.781613904,0.231764359,0.231764359,0.231764359,0.250921811,0.209987196,0.000675066,0.631165669,0.377504848,0.207163864,0.941795742,0.002538164,0.818147798,0.842315605,0.026941031,0.565784266,0
0.591855648,0.583703624,0.782016712,0.18692849,0.18692849,0.18692849,0.233525574,0.18528282,0.000485263,0.630862933,0.376369712,0.184066058,0.940529428,0.002781949,0.82366205,0.842161147,0.026857569,0.565456339,0
0.569177933,0.542748541,0.781584992,0.191605916,0.191605916,0.191605916,0.226812896,0.187994276,0.0004787,0.631876961,0.384477826,0.186720458,0.939358981,0.002359599,0.809437122,0.841922219,0.027252272,0.566689148,0
0.592237244,0.562235666,0.781806887,0.260039611,0.260039611,0.260039611,0.233903753,0.194396324,0.000897934,0.630612252,0.369637181,0.191931227,0.943123621,0.002321885,0.821239775,0.841276878,0.026791157,0.565158396,0
0.60428478,0.585363242,0.781822326,0.188361215,0.188361215,0.188361215,0.239576439,0.196881826,0.000591269,0.630867385,0.37137064,0.1923686,0.946607398,0.002859455,0.838341265,0.842665301,0.026793404,0.565169089,0
0.666921064,0.65313989,0.782952574,0.208545784,0.208545784,0.208545784,0.273612556,0.227686977,0.000515108,0.630704716,0.370839419,0.226777769,0.959387468,0.003454345,0.869276357,0.844708204,0.026812634,0.565258765,0
0.590383777,0.61363028,0.781789624,0.170030761,0.170030761,0.170030761,0.226340172,0.179709272,0.000617097,0.630882454,0.371668124,0.178485785,0.934007702,0.002484005,0.824169405,0.841793448,0.026854999,0.565445465,0
0.608155255,0.591038064,0.78162415,0.190763137,0.190763137,0.190763137,0.260092654,0.264668223,0.000884882,0.630748209,0.37565508,0.219131287,0.942743215,0.00233181,0.827496414,0.844636495,0.026822721,0.565304536,0
0.485499346,0.503346004,0.775186239,0.161940078,0.161940078,0.161940078,0.200623995,0.146719892,0.000551766,0.629209531,0.378122183,0.15099917,0.922419164,0.00208284,0.766198388,0.837578944,0.026599734,0.564043744,0
0.479230266,0.47202741,0.781441834,0.162066495,0.162066495,0.162066495,0.205918502,0.160578444,0.000647666,0.630392734,0.370928888,0.162227585,0.913333311,0.00210536,0.772602134,0.838539546,0.026726494,0.564829976,0
0.598560837,0.59612399,0.781819659,0.220302558,0.220302558,0.220302558,0.246289118,0.202831965,0.000714893,0.631231764,0.376248929,0.196893145,0.943668722,0.002585398,0.824193641,0.842294903,0.026997355,0.56598107,0
0.480538596,0.465228331,0.78131636,0.167881674,0.167881674,0.167881674,0.207714853,0.158469534,0.000788758,0.630611567,0.369637181,0.163652817,0.921719847,0.002092238,0.77539858,0.839019712,0.026790915,0.565157245,0
0.751580898,0.734621768,0.781743449,0.224095066,0.224095066,0.224095066,0.346601116,0.37900128,0.003108967,0.630723209,0.36978816,0.311288741,0.958119125,0.002697725,0.87671052,0.848809581,0.026817154,0.565279382,0
0.549389446,0.53787676,0.781565904,0.186844212,0.186844212,0.186844212,0.214900255,0.16750772,0.000688516,0.632862221,0.377377355,0.166639017,0.933199423,0.002243629,0.800143763,0.84052148,0.02464151,0.575069504,0
0.529709987,0.510733979,0.781314114,0.207281615,0.207281615,0.207281615,0.197598563,0.162687354,0.000437001,0.588071396,0.376258994,0.161662016,0.929483917,0.002179072,0.789982942,0.839568234,0.025968351,0.547436908,0
0.543338421,0.564805396,0.781566466,0.169988622,0.169988622,0.169988622,0.214522076,0.17006854,0.000512139,0.635127259,0.381067945,0.169044567,0.929152903,0.002232289,0.796129389,0.840059912,0.075843965,0.570090977,0
0.538759267,0.569730714,0.781564641,0.188024103,0.188024103,0.188024103,0.214427531,0.17089704,0.000512738,0.633623512,0.372222831,0.169836362,0.931816543,0.002289088,0.798106068,0.840174694,0.028413301,0.568209546,0
0.568251199,0.548905188,0.781725343,0.200792213,0.200792213,0.200792213,0.225489269,0.180839045,0.000452448,0.630612594,0.369637181,0.179880854,0.950969963,0.002752318,0.817789245,0.841152303,0.026791302,0.565159089,0
0.581661579,0.540232346,0.78159215,0.192322279,0.192322279,0.192322279,0.224165642,0.194321006,0.000472811,0.630612594,0.369637181,0.193333836,0.941893985,0.002289139,0.822961513,0.842407158,0.026791225,0.565158723,0
0.527202355,0.523207881,0.781391307,0.169735789,0.169735789,0.169735789,0.209511204,0.163063945,0.000583583,0.616236421,0.377287886,0.163660357,0.924505691,0.002158953,0.789436012,0.839488153,0.026207152,0.558933775,0
0.534180113,0.523582633,0.781517062,0.185875016,0.185875016,0.185875016,0.213954808,0.166377947,0.001191572,0.634601238,0.374026747,0.16633738,0.931421081,0.002233469,0.7960986,0.840050773,0.026491397,0.563163093,0
0.567324466,0.550190053,0.781588782,0.216046521,0.216046521,0.216046521,0.240521887,0.201928146,0.000726996,0.631354365,0.381658439,0.196297413,0.937507004,0.002354465,0.810889858,0.841914917,0.026998148,0.565983714,0
0.575228958,0.573371165,0.781647729,0.186296406,0.186296406,0.186296406,0.230972866,0.186261957,0.00048701,0.631324913,0.375524232,0.185317849,0.943385106,0.002384284,0.81959183,0.842186983,0.027041233,0.566122633,0
0.604012211,0.57765405,0.781715378,0.184231596,0.184231596,0.184231596,0.230121963,0.18995255,0.000496767,0.630749579,0.373284155,0.188990272,0.943489157,0.002411505,0.831063609,0.842586284,0.026830929,0.565341158,0
0.566997383,0.567375127,0.781633133,0.173738991,0.173738991,0.173738991,0.22530018,0.181290954,0.000597782,0.632127985,0.381498514,0.178123822,0.935920638,0.002352226,0.808697689,0.841505446,0.027449932,0.567093343,0
0.587167466,0.569248889,0.781629343,0.200160128,0.200160128,0.200160128,0.260849012,0.218573473,0.00053612,0.630956425,0.377737467,0.217623105,0.944158412,0.002411705,0.822024988,0.844093292,0.026878298,0.56554225,0
0.540612734,0.540500027,0.781594817,0.169145843,0.169145843,0.169145843,0.216223882,0.170219176,0.000447756,0.631703333,0.371269988,0.169225549,0.934560487,0.002263631,0.800410821,0.84030855,0.029015175,0.568574198,0
0.584496293,0.572461053,0.781652922,0.175761662,0.175761662,0.175761662,0.226718351,0.18400241,0.000548073,0.630615676,0.369637181,0.18142674,0.94301495,0.002429449,0.823851249,0.841639555,0.026791971,0.565162277,0
0.559310946,0.548423363,0.782643381,0.169061565,0.169061565,0.169061565,0.220572941,0.172930632,0.000455118,0.631301626,0.374393569,0.171932735,0.935542708,0.00284026,0.809760806,0.840960211,0.026821439,0.565298764,0
0.548353685,0.534289844,0.781568852,0.173865408,0.173865408,0.173865408,0.218114777,0.17428636,0.000453696,0.633518719,0.384362635,0.173312722,0.933900911,0.002240791,0.799518905,0.840540165,0.028459998,0.568243601,0
0.588639337,0.595963381,0.781643799,0.169988622,0.169988622,0.169988622,0.22293656,0.186713866,0.002264011,0.631280051,0.369637181,0.17785989,0.931611992,0.002274309,0.816690259,0.841281415,0.026973853,0.565901126,0
0.517553423,0.485839713,0.781404921,0.165690447,0.165690447,0.165690447,0.202609436,0.16457031,0.000426196,0.626802373,0.372836811,0.163577407,0.910298225,0.002154769,0.780358677,0.838948664,0.026150261,0.557392907,0
0.567433493,0.551260774,0.78160029,0.239475791,0.239475791,0.253170958,0.23522738,0.197032462,0.001128587,0.631455391,0.376626935,0.178289722,0.935530932,0.00227802,0.808295368,0.84127088,0.027028356,0.566082081,0
0.672754034,0.644092296,0.781927168,0.270110826,0.270110826,0.270110826,0.265954429,0.247119078,0.002039322,0.630612252,0.369637181,0.226159415,0.947453239,0.002880959,0.844393234,0.842589482,0.026791157,0.565158396,0
0.556803314,0.541035387,0.781594536,0.185074375,0.185074375,0.185074375,0.219911128,0.175717406,0.000454569,0.632844071,0.376038677,0.174760576,0.935098508,0.002297366,0.803432785,0.840637568,0.027796532,0.567615041,0
0.591855648,0.525991755,0.781562115,0.176857275,0.176857275,0.176857275,0.214049352,0.184077728,0.000488632,0.630618416,0.369637181,0.183108363,0.943016157,0.002284304,0.830679486,0.842263453,0.026792985,0.5651671,0
0.579971653,0.551474918,0.781846045,0.207323754,0.207323754,0.207323754,0.225016545,0.1818935,0.000774584,0.630678347,0.369637181,0.180159867,0.938810971,0.003438418,0.817867968,0.841159742,0.026811802,0.56525495,0
0.579753598,0.565287221,0.781734185,0.174371076,0.174371076,0.174371076,0.225961993,0.180387136,0.00047613,0.631049917,0.373002328,0.179390695,0.940127969,0.002303786,0.819675944,0.841710749,0.026933718,0.565757356,0
0.516081553,0.519032068,0.78153222,0.171084236,0.171084236,0.171084236,0.213576629,0.165926038,0.000419558,0.629955412,0.371379587,0.164934771,0.929824886,0.002154564,0.785846367,0.839448756,0.026645514,0.56435293,0
0.552115133,0.552920392,0.781618817,0.18284101,0.183051705,0.183051705,0.22095112,0.176470588,0.000470889,0.632828317,0.378448744,0.175047131,0.932778493,0.002263648,0.802442113,0.840697016,0.027791808,0.567609112,0
0.697121675,0.69495155,0.782085485,0.185495765,0.185495765,0.185495765,0.256689042,0.20810424,0.000553388,0.63069821,0.370499437,0.207163864,0.957322267,0.002656649,0.877627589,0.844628287,0.026814926,0.565269241,0
0.557457479,0.541838428,0.781572501,0.167755257,0.167755257,0.167755257,0.219438404,0.176997816,0.000688292,0.633947138,0.396162458,0.172913053,0.931527134,0.002250144,0.799777223,0.840807345,0.030594728,0.569101669,0
0.614587876,0.612024198,0.781744712,0.186001433,0.186001433,0.186001433,0.241089156,0.19499887,0.000501733,0.630641704,0.369637181,0.194042682,0.953775455,0.002275769,0.840447478,0.842876566,0.026798776,0.565194466,0
0.460150458,0.469832432,0.781277904,0.167755257,0.167755257,0.167755257,0.201096719,0.152745349,0.000414168,0.63036157,0.371565235,0.151775884,0.916604435,0.002066541,0.751338862,0.837318243,0.026731109,0.564854826,0
0.641354121,0.623373842,0.782236222,0.204289748,0.204289748,0.204289748,0.251110901,0.235068163,0.000743765,0.630678689,0.370146036,0.199547545,0.97276876,0.002872545,0.846396585,0.843084016,0.026811003,0.565251284,0
0.521205844,0.564109428,0.781422886,0.190468164,0.190468164,0.190468164,0.207998487,0.166905174,0.00043775,0.629269462,0.370993753,0.165930171,0.928392415,0.002107733,0.788285439,0.839605988,0.026425204,0.562489075,0
0.551406454,0.53584239,0.781611659,0.173317601,0.173317601,0.173317601,0.226718351,0.184981547,0.000624458,0.630613964,0.388385378,0.182686072,0.934657578,0.002299411,0.805427298,0.841723886,0.026791543,0.565160238,0
0.651602704,0.640451844,0.781810677,0.179469892,0.179469892,0.179469892,0.262361728,0.212096106,0.000562921,0.630700949,0.371781079,0.21119071,0.94167832,0.002315675,0.855473788,0.845819876,0.026816336,0.56527566,0
0.587930659,0.582365223,0.781728852,0.188361215,0.188361215,0.188361215,0.239103716,0.19288996,0.00052796,0.631340667,0.374204566,0.189359777,0.942656984,0.002312838,0.824749489,0.842410364,0.027029345,0.566085224,0
0.386393371,0.424540928,0.780375726,0.147528549,0.147528549,0.147528549,0.201380354,0.15357385,0.000460383,0.630611909,0.370284712,0.155870598,0.863091867,0.002052208,0.720343007,0.835207635,0.026791057,0.565157921,0
0.589293502,0.574013598,0.781649834,0.170747124,0.170747124,0.170747124,0.232485582,0.182646682,0.000501907,0.63148861,0.377882854,0.181668049,0.934603763,0.002368779,0.820988951,0.842762354,0.026859255,0.565463445,0
0.553641518,0.544086943,0.78159608,0.174918882,0.174918882,0.174918882,0.218209322,0.173985087,0.000501683,0.633313927,0.379347906,0.172754694,0.934471803,0.002269822,0.801266445,0.840583336,0.028444163,0.568232184,0
0.555494985,0.543872798,0.781639027,0.184147318,0.184147318,0.184147318,0.219816583,0.171499586,0.000543232,0.632469076,0.375161883,0.170326521,0.934547257,0.002258911,0.803808787,0.840641195,0.029782374,0.568881808,0
0.516681204,0.518443171,0.781398886,0.170662846,0.170662846,0.170662846,0.206296681,0.166151992,0.00042687,0.627665374,0.378835697,0.165168539,0.927088754,0.002103112,0.783011036,0.838893314,0.025863157,0.528841892,0
0.534289141,0.520049253,0.781564641,0.168387341,0.168387341,0.168387341,0.214616621,0.173608496,0.001380951,0.630759853,0.370371944,0.169753412,0.932335926,0.002231285,0.797069458,0.840163439,0.026828733,0.565331416,0
0.682784562,0.656887414,0.781971239,0.209683536,0.209683536,0.209683536,0.264063534,0.224297658,0.000541909,0.630612937,0.369717703,0.223399442,0.965597725,0.002849633,0.869201781,0.84416585,0.026791329,0.565159217,0
0.669319669,0.661437978,0.781803519,0.234124141,0.234124141,0.234124141,0.285052472,0.310687655,0.00141409,0.630693758,0.371996922,0.241414675,0.951025905,0.002660032,0.855278056,0.844287335,0.026811015,0.565251336,0
0.333951156,0.332565983,0.748815786,0.169356538,0.169356538,0.169356538,0.185402288,0.128869474,0.001095847,0.630500952,0.372023763,0.145818566,0.900101465,0.00193462,0.722031152,0.835726254,0.026757598,0.564993134,0
0.569395988,0.558220461,0.781761975,0.173570435,0.173570435,0.173570435,0.226340172,0.181742864,0.000540911,0.630629032,0.371497015,0.178455622,0.939960814,0.002397918,0.820210049,0.841662836,0.026796317,0.565182879,0
0.394025294,0.407998287,0.757362896,0.172811934,0.172811934,0.172811934,0.192871325,0.143029299,0.000646244,0.630611567,0.369637181,0.146142825,0.910230267,0.002039211,0.734199772,0.837070181,0.02679101,0.565157694,0
0.525076319,0.500990417,0.781495588,0.176772997,0.176772997,0.176772997,0.202987615,0.165624765,0.000433732,0.623577759,0.376374186,0.164663298,0.926272265,0.002137737,0.788899468,0.839357241,0.02593675,0.543882439,0
0.429622765,0.429894534,0.781224149,0.162361468,0.162361468,0.162361468,0.190413161,0.142276117,0.000443215,0.630565677,0.373215935,0.14386547,0.913680501,0.002002754,0.74749196,0.835785219,0.026780277,0.56510598,0
0.600414304,0.602923069,0.781911168,0.20049724,0.20049724,0.20049724,0.231634679,0.183776456,0.001018463,0.630951973,0.372138954,0.17844054,0.940966225,0.002582509,0.821594051,0.841621674,0.026943454,0.565793108,0
0.484845181,0.479201242,0.781248289,0.192238001,0.192238001,0.192238001,0.183795027,0.147096483,0.000668029,0.62922049,0.378513609,0.157951889,0.906461861,0.002029298,0.762917971,0.837010168,0.026435993,0.562607609,0
